ym;kraj;okres;suma_spolu;pocet;priemerna_suma;strana
2013-03-01;Trenčiansky kraj;Ilava;491880.7;42;11711.4452380952;dodavatel
2013-03-01;Trenčiansky kraj;Myjava;94011.77;44;2136.63113636364;dodavatel
2013-03-01;Trenčiansky kraj;Nové Mesto nad Váhom;1058701.28;100;10587.0128;dodavatel
2013-03-01;Trenčiansky kraj;Partizánske;561601.9;55;10210.9436363636;dodavatel
2013-03-01;Trenčiansky kraj;Považská Bystrica;8056294.63;86;93677.8445348837;dodavatel
2013-03-01;Trenčiansky kraj;Prievidza;1333736.9437;196;6804.780325;dodavatel
2013-03-01;Trenčiansky kraj;Púchov;1334101.82;52;25655.8042307692;dodavatel
2013-03-01;Trenčiansky kraj;Trenčín;4174810.14;292;14297.295;dodavatel
2013-03-01;Trnavský kraj;Dunajská Streda;1506599.21;220;6848.17822727273;dodavatel
2013-03-01;Trnavský kraj;Galanta;5583120.13;97;57557.9394845361;dodavatel
2013-03-01;Trnavský kraj;Hlohovec;755615.02;74;10211.0137837838;dodavatel
2013-03-01;Trnavský kraj;Piešťany;18252376.72;120;152103.139333333;dodavatel
2013-03-01;Trnavský kraj;Senica;724923.09;122;5941.99254098361;dodavatel
2013-03-01;Trnavský kraj;Skalica;736317.89;106;6946.39518867925;dodavatel
2013-03-01;Trnavský kraj;Trnava;29274746.84;238;123003.137983193;dodavatel
2013-03-01;Žilinský kraj;Bytča;1062250.35;33;32189.4045454545;dodavatel
2013-03-01;Žilinský kraj;Čadca;1307288.2;84;15562.9547619048;dodavatel
2013-03-01;Žilinský kraj;Dolný Kubín;532612.61;258;2064.38996124031;dodavatel
2013-03-01;Žilinský kraj;Kysucké Nové Mesto;141199.67;38;3715.78078947368;dodavatel
2013-03-01;Žilinský kraj;Liptovský Mikuláš;1175892.69;462;2545.22227272727;dodavatel
2013-03-01;Žilinský kraj;Martin;2488406.24;284;8761.9938028169;dodavatel
2013-03-01;Žilinský kraj;Námestovo;3522984.39;706;4990.06287535411;dodavatel
2013-03-01;Žilinský kraj;Ružomberok;1222559.06;207;5906.08241545894;dodavatel
2013-03-01;Žilinský kraj;Turčianske Teplice;116105.62;50;2322.1124;dodavatel
2013-03-01;Žilinský kraj;Tvrdošín;295196.2;131;2253.40610687023;dodavatel
2013-03-01;Žilinský kraj;Žilina;10402601.01;299;34791.3077257525;dodavatel
2013-04-01;Banskobystrický kraj;Banská Bystrica;6590224.3374;378;17434.4559190476;dodavatel
2013-04-01;Banskobystrický kraj;Banská Štiavnica;219239.34;35;6263.98114285714;dodavatel
2013-04-01;Banskobystrický kraj;Brezno;523260.29;49;10678.7814285714;dodavatel
2013-04-01;Banskobystrický kraj;Detva;483950.4;38;12735.5368421053;dodavatel
2013-04-01;Banskobystrický kraj;Krupina;150892.68;20;7544.634;dodavatel
2013-04-01;Banskobystrický kraj;Lučenec;2768635.768;153;18095.6586143791;dodavatel
2013-04-01;Banskobystrický kraj;Poltár;9122.79;7;1303.25571428571;dodavatel
2013-04-01;Banskobystrický kraj;Revúca;1031476.93;70;14735.3847142857;dodavatel
2013-04-01;Banskobystrický kraj;Rimavská Sobota;1090798.18;110;9916.34709090909;dodavatel
2013-04-01;Banskobystrický kraj;Veľký Krtíš;1054270.61;71;14848.8818309859;dodavatel
2013-04-01;Banskobystrický kraj;Zvolen;1952815.214;198;9862.7031010101;dodavatel
2013-04-01;Banskobystrický kraj;Žarnovica;144141.18;34;4239.44647058823;dodavatel
2013-04-01;Banskobystrický kraj;Žiar nad Hronom;892005.767;60;14866.7627833333;dodavatel
2013-04-01;Bratislavský kraj;BA;671952133.0598;3548;189388.989024746;dodavatel
2013-04-01;Bratislavský kraj;Malacky;267640.85;26;10293.8788461538;dodavatel
2013-04-01;Bratislavský kraj;Pezinok;1086519.2;64;16976.8625;dodavatel
2013-04-01;Bratislavský kraj;Senec;2601700.62;28;92917.8792857143;dodavatel
2013-04-01;Košický kraj;Gelnica;449252.88;17;26426.64;dodavatel
2013-04-01;Košický kraj;KE;20053372.34;584;34337.9663356164;dodavatel
2013-04-01;Košický kraj;Košice-okolie;405133.82;77;5261.47818181818;dodavatel
2013-04-01;Košický kraj;Michalovce;19432775.61;219;88734.1352054795;dodavatel
2013-04-01;Košický kraj;Rožňava;353677.66;89;3973.90629213483;dodavatel
2013-04-01;Košický kraj;Sobrance;49406.45;54;914.934259259259;dodavatel
2013-04-01;Košický kraj;Spišská Nová Ves;580227.02;102;5688.50019607843;dodavatel
2013-04-01;Košický kraj;Trebišov;8885411.99;486;18282.7407201646;dodavatel
2013-04-01;Nitriansky kraj;Komárno;1025039.93;80;12812.999125;dodavatel
2013-04-01;Nitriansky kraj;Levice;3331528.26;247;13487.9686639676;dodavatel
2013-04-01;Nitriansky kraj;Nitra;56137163.13;237;236865.66721519;dodavatel
2013-04-01;Nitriansky kraj;Nové Zámky;2126416.18;193;11017.7004145078;dodavatel
2013-04-01;Nitriansky kraj;Šaľa;341816.55;46;7430.79456521739;dodavatel
2013-04-01;Nitriansky kraj;Topoľčany;734325.37;67;10960.0801492537;dodavatel
2013-04-01;Nitriansky kraj;Zlaté Moravce;1899932.67;78;24358.1111538462;dodavatel
2013-04-01;Prešovský kraj;Bardejov;14087249.78;400;35218.12445;dodavatel
2013-04-01;Prešovský kraj;Humenné;521362.32;63;8275.59238095238;dodavatel
2013-04-01;Prešovský kraj;Kežmarok;194281.39;42;4625.74738095238;dodavatel
2013-04-01;Prešovský kraj;Levoča;4025.1;19;211.847368421053;dodavatel
2013-04-01;Prešovský kraj;Medzilaborce;20000;17;1176.47058823529;dodavatel
2013-04-01;Prešovský kraj;Poprad;1441624.5;32;45050.765625;dodavatel
2013-04-01;Prešovský kraj;Prešov;1806836.436;68;26571.1240588235;dodavatel
2013-04-01;Prešovský kraj;Sabinov;1984761.51;45;44105.8113333333;dodavatel
2013-04-01;Prešovský kraj;Snina;303030.79;63;4810.01253968254;dodavatel
2013-04-01;Prešovský kraj;Stará Ľubovňa;3277183;114;28747.2192982456;dodavatel
2013-04-01;Prešovský kraj;Stropkov;161218.1;33;4885.39696969697;dodavatel
2013-04-01;Prešovský kraj;Svidník;1100136.19;40;27503.40475;dodavatel
2013-04-01;Prešovský kraj;Vranov nad Topľou;1031258.59;36;28646.0719444444;dodavatel
2013-04-01;Trenčiansky kraj;Bánovce nad Bebravou;35832.23;12;2986.01916666667;dodavatel
2013-04-01;Trenčiansky kraj;Ilava;153742.2;16;9608.8875;dodavatel
2013-04-01;Trenčiansky kraj;Myjava;4442.85;12;370.2375;dodavatel
2013-04-01;Trenčiansky kraj;Nové Mesto nad Váhom;362699.44;26;13949.9784615385;dodavatel
2013-04-01;Trenčiansky kraj;Partizánske;381658.4;25;15266.336;dodavatel
2013-04-01;Trenčiansky kraj;Považská Bystrica;276209.02;41;6736.80536585366;dodavatel
2013-04-01;Trenčiansky kraj;Prievidza;2166536.04;274;7907.06583941606;dodavatel
2013-04-01;Trenčiansky kraj;Púchov;626685.18;32;19583.911875;dodavatel
2013-04-01;Trenčiansky kraj;Trenčín;3399963.8;258;13178.1542635659;dodavatel
2013-04-01;Trnavský kraj;Dunajská Streda;1253750.73;104;12055.2954807692;dodavatel
2013-04-01;Trnavský kraj;Galanta;3294800.84;81;40676.5535802469;dodavatel
2013-04-01;Trnavský kraj;Hlohovec;48162.35;18;2675.68611111111;dodavatel
2013-04-01;Trnavský kraj;Piešťany;1865285.97;75;24870.4796;dodavatel
2013-04-01;Trnavský kraj;Senica;498158.64;79;6305.80556962025;dodavatel
2013-04-01;Trnavský kraj;Skalica;2810687.51;64;43916.99234375;dodavatel
2013-04-01;Trnavský kraj;Trnava;4959088.56;176;28176.6395454545;dodavatel
2013-04-01;Žilinský kraj;Bytča;72313.88;13;5562.60615384615;dodavatel
2013-04-01;Žilinský kraj;Čadca;361085.08;35;10316.7165714286;dodavatel
2013-04-01;Žilinský kraj;Dolný Kubín;437482.35;52;8413.12211538461;dodavatel
2013-04-01;Žilinský kraj;Kysucké Nové Mesto;29363.42;15;1957.56133333333;dodavatel
2013-04-01;Žilinský kraj;Liptovský Mikuláš;1429147.89;131;10909.5258778626;dodavatel
2013-04-01;Žilinský kraj;Martin;1215064.262;112;10848.7880535714;dodavatel
2013-04-01;Žilinský kraj;Námestovo;586987.14;72;8152.59916666667;dodavatel
2013-04-01;Žilinský kraj;Ružomberok;406912.55;64;6358.00859375;dodavatel
2013-04-01;Žilinský kraj;Turčianske Teplice;64947.7;8;8118.4625;dodavatel
2013-04-01;Žilinský kraj;Tvrdošín;130623.54;33;3958.28909090909;dodavatel
2013-04-01;Žilinský kraj;Žilina;3167504.573;236;13421.6295466102;dodavatel
2013-05-01;Banskobystrický kraj;Banská Bystrica;5726180.73;544;10526.0675183824;dodavatel
2013-05-01;Banskobystrický kraj;Banská Štiavnica;1308011.96;48;27250.2491666667;dodavatel
2013-05-01;Banskobystrický kraj;Brezno;1568216.67;149;10524.9440939597;dodavatel
2013-05-01;Banskobystrický kraj;Detva;137528.71;50;2750.5742;dodavatel
2013-05-01;Banskobystrický kraj;Krupina;37002.82;25;1480.1128;dodavatel
2013-05-01;Banskobystrický kraj;Lučenec;2238680.659;246;9100.32788211382;dodavatel
2013-05-01;Banskobystrický kraj;Poltár;44693.84;17;2629.04941176471;dodavatel
2013-05-01;Banskobystrický kraj;Revúca;2230470.2;131;17026.4900763359;dodavatel
2013-05-01;Banskobystrický kraj;Rimavská Sobota;1512882.91;216;7004.0875462963;dodavatel
2013-05-01;Banskobystrický kraj;Veľký Krtíš;167469.9;147;1139.25102040816;dodavatel
2013-05-01;Banskobystrický kraj;Zvolen;4435115.4875;269;16487.418169145;dodavatel
2013-05-01;Banskobystrický kraj;Žarnovica;48855.84;69;708.055652173913;dodavatel
2013-05-01;Banskobystrický kraj;Žiar nad Hronom;183334.13;94;1950.36308510638;dodavatel
2013-05-01;Bratislavský kraj;BA;393642141.675;3434;114630.792566977;dodavatel
2013-05-01;Bratislavský kraj;Malacky;50238.87;43;1168.34581395349;dodavatel
2013-05-01;Bratislavský kraj;Pezinok;1699409.61;70;24277.2801428571;dodavatel
2013-05-01;Bratislavský kraj;Senec;198245.27;37;5357.98027027027;dodavatel
2013-05-01;Košický kraj;Gelnica;74246.64;47;1579.71574468085;dodavatel
2013-05-01;Košický kraj;KE;158054762.46;1295;122050.009621622;dodavatel
2013-05-01;Košický kraj;Košice-okolie;108055.29;134;806.38276119403;dodavatel
2013-05-01;Košický kraj;Michalovce;62008192.34;494;125522.656558704;dodavatel
2013-05-01;Košický kraj;Rožňava;1452100.1;198;7333.83888888889;dodavatel
2013-05-01;Košický kraj;Sobrance;162571.83;74;2196.91662162162;dodavatel
2013-05-01;Košický kraj;Spišská Nová Ves;2882386.32;251;11483.6108366534;dodavatel
2013-05-01;Košický kraj;Trebišov;28557745.766;882;32378.3965600907;dodavatel
2013-05-01;Nitriansky kraj;Komárno;1482148.93;200;7410.74465;dodavatel
2013-05-01;Nitriansky kraj;Levice;2352305.24;367;6409.5510626703;dodavatel
2013-05-01;Nitriansky kraj;Nitra;53964842.03;498;108363.136606426;dodavatel
2013-05-01;Nitriansky kraj;Nové Zámky;2662579.53;297;8964.91424242424;dodavatel
2013-05-01;Nitriansky kraj;Šaľa;116708.25;78;1496.25961538462;dodavatel
2013-05-01;Nitriansky kraj;Topoľčany;2960886.35;183;16179.7068306011;dodavatel
2013-05-01;Nitriansky kraj;Zlaté Moravce;772876.69;117;6605.78367521368;dodavatel
2013-05-01;Prešovský kraj;Bardejov;4162378.615;681;6112.15655653451;dodavatel
2013-05-01;Prešovský kraj;Humenné;1863322.7;206;9045.25582524272;dodavatel
2013-05-01;Prešovský kraj;Kežmarok;682794.15;129;5292.97790697674;dodavatel
2013-05-01;Prešovský kraj;Levoča;9138273.79;71;128708.081549296;dodavatel
2013-05-01;Prešovský kraj;Medzilaborce;47574.71;38;1251.96605263158;dodavatel
2013-05-01;Prešovský kraj;Poprad;182863.56;108;1693.18111111111;dodavatel
2013-05-01;Prešovský kraj;Prešov;1406524.47;133;10575.3719548872;dodavatel
2013-05-01;Prešovský kraj;Sabinov;189118.66;77;2456.08649350649;dodavatel
2013-05-01;Prešovský kraj;Snina;119854.8;83;1444.03373493976;dodavatel
2013-05-01;Prešovský kraj;Stará Ľubovňa;4724302.79;142;33269.7379577465;dodavatel
2013-05-01;Prešovský kraj;Stropkov;624828.56;83;7528.05493975904;dodavatel
2013-05-01;Prešovský kraj;Svidník;105355.43;86;1225.06313953488;dodavatel
2013-05-01;Prešovský kraj;Vranov nad Topľou;1259045.04;140;8993.17885714286;dodavatel
2013-05-01;Trenčiansky kraj;Bánovce nad Bebravou;718869.95;75;9584.93266666667;dodavatel
2013-05-01;Trenčiansky kraj;Ilava;1141552.12;101;11302.4962376238;dodavatel
2013-05-01;Trenčiansky kraj;Myjava;168026.75;44;3818.78977272727;dodavatel
2013-05-01;Trenčiansky kraj;Nové Mesto nad Váhom;616463.752;102;6043.7622745098;dodavatel
2013-05-01;Trenčiansky kraj;Partizánske;2142518.39;108;19838.1332407407;dodavatel
2013-05-01;Trenčiansky kraj;Považská Bystrica;2285466.75;142;16094.8362676056;dodavatel
2013-05-01;Trenčiansky kraj;Prievidza;2737103.75;308;8886.70048701299;dodavatel
2013-05-01;Trenčiansky kraj;Púchov;1337752.71;80;16721.908875;dodavatel
2013-05-01;Trenčiansky kraj;Trenčín;3732728.938;382;9771.54172251309;dodavatel
2013-05-01;Trnavský kraj;Dunajská Streda;2746264.57;258;10644.4363178295;dodavatel
2013-05-01;Trnavský kraj;Galanta;1213954.5;167;7269.18862275449;dodavatel
2013-05-01;Trnavský kraj;Hlohovec;695820.12;96;7248.12625;dodavatel
2013-05-01;Trnavský kraj;Piešťany;4562248.14;213;21419.0053521127;dodavatel
2013-05-01;Trnavský kraj;Senica;2092033.23;107;19551.7124299065;dodavatel
2013-05-01;Trnavský kraj;Skalica;36321.01;93;390.548494623656;dodavatel
2013-05-01;Trnavský kraj;Trnava;3554879.785;367;9686.3209400545;dodavatel
2013-05-01;Žilinský kraj;Bytča;4465;33;135.30303030303;dodavatel
2013-05-01;Žilinský kraj;Čadca;1216488.99;190;6402.57363157895;dodavatel
2013-05-01;Žilinský kraj;Dolný Kubín;1201116.42;133;9030.95052631579;dodavatel
2013-05-01;Žilinský kraj;Kysucké Nové Mesto;501256.3;60;8354.27166666667;dodavatel
2013-05-01;Žilinský kraj;Liptovský Mikuláš;1611257.679;206;7821.6392184466;dodavatel
2013-05-01;Žilinský kraj;Martin;3440139.274;286;12028.459;dodavatel
2013-05-01;Žilinský kraj;Námestovo;1388331.06;77;18030.2735064935;dodavatel
2013-05-01;Žilinský kraj;Ružomberok;1008210.5;147;6858.57482993197;dodavatel
2013-05-01;Žilinský kraj;Turčianske Teplice;44515.35;29;1535.01206896552;dodavatel
2013-05-01;Žilinský kraj;Tvrdošín;183279.16;88;2082.71772727273;dodavatel
2013-05-01;Žilinský kraj;Žilina;71047018.99;463;153449.285075594;dodavatel
2013-06-01;Banskobystrický kraj;Banská Bystrica;25457066.16;437;58254.15597254;dodavatel
2013-06-01;Banskobystrický kraj;Banská Štiavnica;241122.14;57;4230.21298245614;dodavatel
2013-06-01;Banskobystrický kraj;Brezno;697305.99;48;14527.208125;dodavatel
2013-06-01;Banskobystrický kraj;Detva;104386.53;23;4538.5447826087;dodavatel
2013-06-01;Banskobystrický kraj;Krupina;239968.45;25;9598.738;dodavatel
2013-06-01;Banskobystrický kraj;Lučenec;22010303.13;156;141091.686730769;dodavatel
2013-06-01;Banskobystrický kraj;Poltár;155884.87;29;5375.34034482759;dodavatel
2013-06-01;Banskobystrický kraj;Revúca;19457783.17;63;308853.701111111;dodavatel
2013-06-01;Banskobystrický kraj;Rimavská Sobota;652891.28;118;5532.97694915254;dodavatel
2013-06-01;Banskobystrický kraj;Veľký Krtíš;456078.5;63;7239.34126984127;dodavatel
2013-06-01;Banskobystrický kraj;Zvolen;2480745.528;160;15504.65955;dodavatel
2013-06-01;Banskobystrický kraj;Žarnovica;72046.83;32;2251.4634375;dodavatel
2013-06-01;Banskobystrický kraj;Žiar nad Hronom;288328.57;52;5544.78019230769;dodavatel
2013-06-01;Bratislavský kraj;BA;312805917.902;4890;63968.4903685072;dodavatel
2013-06-01;Bratislavský kraj;Malacky;252072.09;32;7877.2528125;dodavatel
2013-06-01;Bratislavský kraj;Pezinok;1563606.59;71;22022.628028169;dodavatel
2013-06-01;Bratislavský kraj;Senec;926491.66;38;24381.3594736842;dodavatel
2013-06-01;Košický kraj;Gelnica;140283.66;34;4125.99;dodavatel
2013-06-01;Košický kraj;KE;13526227.93;655;20650.7296641221;dodavatel
2013-06-01;Košický kraj;Košice-okolie;640460.69;137;4674.89554744526;dodavatel
2013-06-01;Košický kraj;Michalovce;1829985.732;390;4692.27110769231;dodavatel
2013-06-01;Košický kraj;Rožňava;561844.01;71;7913.29591549296;dodavatel
2013-06-01;Košický kraj;Sobrance;700352.37;35;20010.0677142857;dodavatel
2013-06-01;Košický kraj;Spišská Nová Ves;641254.95;104;6165.91298076923;dodavatel
2013-06-01;Košický kraj;Trebišov;10932472;615;17776.3772357724;dodavatel
2013-06-01;Nitriansky kraj;Komárno;530524.07;82;6469.80573170732;dodavatel
2013-06-01;Nitriansky kraj;Levice;3437631.2;179;19204.643575419;dodavatel
2013-06-01;Nitriansky kraj;Nitra;3246388.384;250;12985.553536;dodavatel
2013-06-01;Nitriansky kraj;Nové Zámky;305825.24;146;2094.69342465753;dodavatel
2013-06-01;Nitriansky kraj;Šaľa;119889.68;30;3996.32266666667;dodavatel
2013-06-01;Nitriansky kraj;Topoľčany;534765.34;60;8912.75566666667;dodavatel
2013-06-01;Nitriansky kraj;Zlaté Moravce;61432.9;47;1307.0829787234;dodavatel
2013-06-01;Prešovský kraj;Bardejov;6916860.03;375;18444.96008;dodavatel
2013-06-01;Prešovský kraj;Humenné;1470057.93;58;25345.8263793103;dodavatel
2013-06-01;Prešovský kraj;Kežmarok;1916598.05;80;23957.475625;dodavatel
2013-06-01;Prešovský kraj;Levoča;384555.06;58;6630.25965517241;dodavatel
2013-06-01;Prešovský kraj;Medzilaborce;13984.72;11;1271.33818181818;dodavatel
2013-06-01;Prešovský kraj;Poprad;90149.14;48;1878.10708333333;dodavatel
2013-06-01;Prešovský kraj;Prešov;533156.04;87;6128.23034482759;dodavatel
2013-06-01;Prešovský kraj;Sabinov;2052111.71;53;38719.0888679245;dodavatel
2013-06-01;Prešovský kraj;Snina;144560.68;42;3441.92095238095;dodavatel
2013-06-01;Prešovský kraj;Stará Ľubovňa;1703354.19;112;15208.5195535714;dodavatel
2013-06-01;Prešovský kraj;Stropkov;80682.8;29;2782.16551724138;dodavatel
2013-06-01;Prešovský kraj;Svidník;1047971.71;36;29110.3252777778;dodavatel
2013-06-01;Prešovský kraj;Vranov nad Topľou;209744.53;24;8739.35541666667;dodavatel
2013-06-01;Trenčiansky kraj;Bánovce nad Bebravou;141255.32;12;11771.2766666667;dodavatel
2013-06-01;Trenčiansky kraj;Ilava;174246.17;24;7260.25708333333;dodavatel
2013-06-01;Trenčiansky kraj;Myjava;67653.09;27;2505.67;dodavatel
2013-06-01;Trenčiansky kraj;Nové Mesto nad Váhom;187031.65;55;3400.57545454545;dodavatel
2013-06-01;Trenčiansky kraj;Partizánske;219589.98;31;7083.54774193548;dodavatel
2013-06-01;Trenčiansky kraj;Považská Bystrica;347290.16;49;7087.55428571429;dodavatel
2013-06-01;Trenčiansky kraj;Prievidza;1302300.21;181;7195.02878453039;dodavatel
2013-06-01;Trenčiansky kraj;Púchov;85990.88;29;2965.20275862069;dodavatel
2013-06-01;Trenčiansky kraj;Trenčín;19813117.38;214;92584.6606542056;dodavatel
2013-06-01;Trnavský kraj;Dunajská Streda;466648.81;177;2636.43395480226;dodavatel
2013-06-01;Trnavský kraj;Galanta;167877.8;79;2125.03544303797;dodavatel
2013-06-01;Trnavský kraj;Hlohovec;264119.46;32;8253.733125;dodavatel
2013-06-01;Trnavský kraj;Piešťany;555577.721;73;7610.65371232877;dodavatel
2013-06-01;Trnavský kraj;Senica;382792.71;74;5172.87445945946;dodavatel
2013-06-01;Trnavský kraj;Skalica;254416.82;73;3485.16191780822;dodavatel
2013-06-01;Trnavský kraj;Trnava;1392218.95;204;6824.60269607843;dodavatel
2013-06-01;Žilinský kraj;Bytča;43112.92;11;3919.35636363636;dodavatel
2013-06-01;Žilinský kraj;Čadca;444791.15;55;8087.11181818182;dodavatel
2013-06-01;Žilinský kraj;Dolný Kubín;348751.29;47;7420.24021276596;dodavatel
2013-06-01;Žilinský kraj;Kysucké Nové Mesto;113974.53;16;7123.408125;dodavatel
2013-06-01;Žilinský kraj;Liptovský Mikuláš;421789.81;90;4686.55344444444;dodavatel
2013-06-01;Žilinský kraj;Martin;1438754.43;163;8826.71429447853;dodavatel
2013-06-01;Žilinský kraj;Námestovo;483603.04;73;6624.69917808219;dodavatel
2013-06-01;Žilinský kraj;Ružomberok;383016.77;81;4728.60209876543;dodavatel
2013-06-01;Žilinský kraj;Turčianske Teplice;29792.12;9;3310.23555555556;dodavatel
2013-06-01;Žilinský kraj;Tvrdošín;782803.98;57;13733.4031578947;dodavatel
2013-06-01;Žilinský kraj;Žilina;4348055.62;240;18116.8984166667;dodavatel
2013-07-01;Banskobystrický kraj;Banská Bystrica;8285472.9835;391;21190.467988491;dodavatel
2013-07-01;Banskobystrický kraj;Banská Štiavnica;149526.62;33;4531.1096969697;dodavatel
2013-07-01;Banskobystrický kraj;Brezno;761814.78;73;10435.8189041096;dodavatel
2013-07-01;Banskobystrický kraj;Detva;240470.98;37;6499.21567567568;dodavatel
2013-07-01;Banskobystrický kraj;Krupina;268546.85;23;11675.95;dodavatel
2013-07-01;Banskobystrický kraj;Lučenec;3124357.44;110;28403.2494545455;dodavatel
2013-07-01;Banskobystrický kraj;Poltár;13600;7;1942.85714285714;dodavatel
2013-07-01;Banskobystrický kraj;Revúca;307701.89;65;4733.87523076923;dodavatel
2013-07-01;Banskobystrický kraj;Rimavská Sobota;217332.35;113;1923.29513274336;dodavatel
2013-07-01;Banskobystrický kraj;Veľký Krtíš;311773.57;29;10750.8127586207;dodavatel
2013-07-01;Banskobystrický kraj;Zvolen;1588927.473;124;12813.931233871;dodavatel
